feature_name,num_sources,num_numeric_sources,num_discrete_sources,discretizer_in_use,normalizer_in_use,group_in_use,binary_in_use,max_discrete_source_value,min_discrete_source_value,avg_discrete_source_value,std_discrete_source_value,max_chi_source_opattr_value,min_chi_source_opattr_value,avg_chi_source_opattr_value,std_chi_source_opattr_value,max_numeric_source_value,min_numeric_source_value,avg_numeric_source_value,std_numeric_source_value,max_ttest_source_opattr_value,min_ttest_source_opattr_value,avg_ttest_source_opattr_value,std_ttest_source_opattr_value,V13_avg_t,V13_std_t,V13_max_t,V13_min_t,feat_mutual_info
V1_x_V10_op_mul_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,0.0,29.18780487804878,45.44361392320105,-8.589276481127548,-8.589276481127548,-8.589276481127548,0.0,-8.686734875551847,51.089967619161,66.76863030001142,-105.25149189194289,0.07695029650972982
V1_x_V10_op_div_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,12.0,37.246009389671364,9.962253620268328,-46.05630254648022,-46.05630254648022,-46.05630254648022,0.0,3.2957983446342953,59.75439799724857,84.52430450608765,-106.06647170747169,0.06678115843406586
V1_x_V11_op_sum_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,19.0,42.97560975609756,10.614963678529012,-59.662391054292726,-59.662391054292726,-59.662391054292726,0.0,4.075078953078137,60.1639095029693,84.79323243982033,-106.05230845341173,0.04294439456017501
V1_x_V11_op_sub_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,29.0,53.43414634146342,8.081403215395435,-105.31588175161028,-105.31588175161028,-105.31588175161028,0.0,-3.243789256314836,56.61196701229249,74.8820434501604,-107.18622839970256,0.06382333199944998
V1_x_V11_op_mul_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,-567.0,-240.2341463414634,251.97635159049477,13.713320388064101,13.713320388064101,13.713320388064101,0.0,-9.398456193894244,49.02294563490286,72.99540917703888,-104.43647452497864,0.030768325353555805
V1_x_V11_op_div_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,-7.0,6.635230352303523,17.249605104372222,-0.5467045170318827,-0.5467045170318827,-0.5467045170318827,0.0,4.946864985058095,59.52768729599344,84.31029357201433,-106.11334535599077,0.08395722425843918
V1_x_V12_op_sum_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,19.0,39.33658536585366,8.012117533128423,-75.70150425594989,-75.70150425594989,-75.70150425594989,0.0,2.763180903941913,58.48792132742388,84.81529318107593,-105.41039148163254,0.01803110614740013
V1_x_V12_op_sub_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,37.0,57.073170731707314,7.996920882752125,-96.50161856687936,-96.50161856687936,-96.50161856687936,0.0,-2.777646960342489,50.90853250822073,58.45818675112267,-104.6848484179905,0.08741897351898777
V1_x_V12_op_mul_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,-594.0,-427.4341463414634,97.79581418983,62.807775851975734,62.807775851975734,62.807775851975734,0.0,-10.993209430763773,45.95958585816365,49.1108590165811,-103.21195127483435,0.05815921962851978
V1_x_V12_op_div_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.333333333333333,-7.333333333333333,-5.302832244008714,1.1494373013194685,54.251599215507916,54.251599215507916,54.251599215507916,0.0,4.568206859517728,59.74493039402509,86.3631970504611,-106.01527386233077,0.13924402187168938
V1_x_V13_op_sum_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,19.0,40.18536585365854,8.583863504916021,-70.18922491708692,-70.18922491708692,-70.18922491708692,0.0,1.9525262008482598,58.54574334026689,83.34873149535714,-106.02799267485393,0.041775737015476745
V1_x_V13_op_sub_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,33.0,56.22439024390244,8.780710024288272,-88.96820199654833,-88.96820199654833,-88.96820199654833,0.0,-0.8524952878703107,53.23521721490243,68.61334823660984,-104.94697088422906,0.2850181148141658
V1_x_V13_op_mul_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.0,-594.0,-387.4341463414634,188.8880473819968,29.3956672988462,29.3956672988462,29.3956672988462,0.0,-10.946968174699588,49.98387888192347,72.4653466891869,-106.7083228823088,0.14239155678014098
V1_x_V13_op_div_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,-7.333333333333333,-4.338753387533876,3.985202535784418,28.38517635936126,28.38517635936126,28.38517635936126,0.0,1.1525894536277514,59.17434631140297,81.09875051575352,-109.10118229793174,0.05313092428937315
V1_x_V1_disc_op_sum_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,29.0,54.02926829268293,9.926025016860278,-86.79996306847796,-86.79996306847796,-86.79996306847796,0.0,3.34805163270067,59.03768419400605,83.1590132343485,-103.24663159710903,0.05392888239390305
V1_x_V1_disc_op_sub_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,27.0,42.38048780487805,5.848627919652113,-107.81648911870704,-107.81648911870704,-107.81648911870704,0.0,-2.8563422807366914,56.37418163056016,80.73434960363171,-116.01680374869477,0.06947659729013637
V1_x_V1_disc_op_mul_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,726.0,28.0,296.8439024390244,142.19936202522402,-29.600939049626803,-29.600939049626803,-29.600939049626803,0.0,-7.3113047744228385,50.57096515026253,77.03883307905133,-100.47316623884853,0.031207552176935424
V1_x_V1_disc_op_div_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,6.0,9.297204800619435,3.560671515905256,-8.813921988786726,-8.813921988786726,-8.813921988786726,0.0,4.732018088289051,60.26779369171929,86.5863230293334,-106.00789735059686,0.055114805788939465
V1_x_V2_disc_op_sum_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,32.0,56.42439024390244,9.106973486928142,-97.55357484614318,-97.55357484614318,-97.55357484614318,0.0,1.5652430216381374,58.81117337320101,82.92597940470816,-106.52042126727409,0.04129727744137144
V1_x_V2_disc_op_sub_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,17.0,39.985365853658536,9.024345418477994,-60.91313560840899,-60.91313560840899,-60.91313560840899,0.0,-0.16043431553507267,56.1361303961007,85.25900389026899,-106.57478785838171,0.06218143749663519
V1_x_V2_disc_op_mul_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,726.0,31.0,396.59512195121954,229.33623622205306,-24.59021747200241,-24.59021747200241,-24.59021747200241,0.0,-10.519072260281414,50.11518444722107,70.45638767423831,-106.69490304190741,0.04762721492321329
V1_x_V2_disc_op_div_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,2.5454545454545454,16.533037694013302,19.940712543815476,-7.708668985856183,-7.708668985856183,-7.708668985856183,0.0,3.0259054168194504,59.588615332650726,83.20206048092932,-106.18297482943777,0.07189378719799179
V1_x_V3_disc_op_sum_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,32.0,55.453658536585365,8.96845685290547,-99.33336970082641,-99.33336970082641,-99.33336970082641,0.0,2.9359242577891345,59.44693000138799,83.93868851359512,-105.960966559801,0.06007059325045143
V1_x_V3_disc_op_sub_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,20.0,40.95609756097561,8.106187001161455,-68.07564905176243,-68.07564905176243,-68.07564905176243,0.0,18.297463017166667,66.93934192356616,108.09221984239463,-104.40548958650326,0.07681558108271552
V1_x_V3_disc_op_mul_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,726.0,34.0,353.10731707317075,179.73329345374142,-27.961127630307214,-27.961127630307214,-27.961127630307214,0.0,-12.584333437638085,49.947903575027986,75.98943510339214,-106.86956740812268,0.01298285433630315
V1_x_V3_disc_op_div_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,2.8181818181818183,9.36276528349699,8.995585536768514,-5.948797917525223,-5.948797917525223,-5.948797917525223,0.0,0.9839348144747115,58.77600815854195,79.58450619439813,-106.56372285617728,0.05579847834404848
V1_x_V4_disc_op_sum_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,32.0,52.52682926829268,8.527459930910828,-100.16968797396851,-100.16968797396851,-100.16968797396851,0.0,5.0888215823342,60.53115661849836,87.97408311067586,-105.86003137173196,0.06292877993391911
V1_x_V4_disc_op_sub_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,24.0,43.88292682926829,7.6142325795272265,-81.66945879509818,-81.66945879509818,-81.66945879509818,0.0,19.44959257318861,67.96928344688504,113.42730599039913,-104.08826504445385,0.05333560251315671
V1_x_V4_disc_op_mul_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594.0,31.0,212.02439024390245,100.9412501927822,-29.860651666402234,-29.860651666402234,-29.860651666402234,0.0,-11.348286782279388,52.605624055326736,90.37262098777958,-107.46594019979074,0.007106331247719728
V1_x_V4_disc_op_div_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,3.9,13.598757083025376,7.936190916088177,-13.67207128065237,-13.67207128065237,-13.67207128065237,0.0,-0.2808130477648622,58.12961553395377,75.80729008149376,-106.82422588745348,0.027013988415299124
V1_x_V5_disc_op_sum_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,31.0,52.72682926829268,8.090555300374113,-108.50324252378057,-108.50324252378057,-108.50324252378057,0.0,3.6665827737466747,59.59521986853752,84.88044771582958,-106.1010783302523,0.08013687572532702
V1_x_V5_disc_op_sub_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,25.0,43.68292682926829,7.92968803984622,-64.97752885878431,-64.97752885878431,-64.97752885878431,0.0,2.557543344931192,55.14977830208997,81.59513341225697,-102.41009842126982,0.074136217552037
V1_x_V5_disc_op_mul_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594.0,40.0,218.62439024390244,82.1256645085424,-37.87106952185114,-37.87106952185114,-37.87106952185114,0.0,-10.021745424757293,51.060354688402526,73.2623367710036,-107.93172505319804,0.10764353921090695
V1_x_V5_disc_op_div_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,4.888888888888889,12.997874388484142,9.88008623057753,-11.304910175885004,-11.304910175885004,-11.304910175885004,0.0,1.6092767516635658,58.52928406561389,80.78488610199821,-107.22754679016344,0.18007317183886448
V1_x_V6_disc_op_sum_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,38.0,58.11707317073171,7.996093632824089,-112.6043957861066,-112.6043957861066,-112.6043957861066,0.0,6.812018229873739,60.193510736802,92.1975275529324,-104.04747403665269,0.05988764415686788
V1_x_V6_disc_op_sub_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,18.0,38.292682926829265,7.975706719780537,-67.25391681708606,-67.25391681708606,-67.25391681708606,0.0,-10.81015475047376,48.33861288531426,48.469065819576294,-109.16854314204241,0.27433152356269536
V1_x_V6_disc_op_mul_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,715.0,46.0,477.89756097560974,103.15559757533437,-65.11467048185456,-65.11467048185456,-65.11467048185456,0.0,-3.237775934685995,48.72854166530959,58.25214964567165,-98.99139171148184,0.2388404679918777
V1_x_V6_disc_op_div_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,2.8,5.664434589800444,6.386569144558213,0.008559073126729386,0.008559073126729386,0.008559073126729386,0.0,3.1281416767861177,59.62452507000888,83.31906274703742,-106.86685063782278,0.10449332445110714
V1_x_V7_disc_op_sum_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,39.0,57.390243902439025,7.947013701371094,-123.72406595197877,-123.72406595197877,-123.72406595197877,0.0,1.7343206442967245,58.68573831682286,82.55588861450218,-105.63491043846176,0.02592212983478409
V1_x_V7_disc_op_sub_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,17.0,39.01951219512195,7.885127077627797,-69.65920591436782,-69.65920591436782,-69.65920591436782,0.0,-8.745073055858443,50.96098309744362,65.54152559862763,-108.91771853679545,0.24994346652766447
V1_x_V7_disc_op_mul_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.0,55.0,443.0243902439024,84.46638465581037,-73.95966246313115,-73.95966246313115,-73.95966246313115,0.0,-3.2626533544196263,49.325793748867845,61.03086259036971,-100.0616247456219,0.23578545406642454
V1_x_V7_disc_op_div_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,2.5454545454545454,5.471258930771125,3.571106350898554,-0.1046914760795243,-0.1046914760795243,-0.1046914760795243,0.0,2.279354027824841,58.88141180119341,81.11282295962849,-106.97405250559635,0.14534311998411703
V1_x_V8_disc_op_sum_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,38.0,54.13170731707317,7.045304231842281,-124.21301242700308,-124.21301242700308,-124.21301242700308,0.0,5.259895263759067,59.50912566603559,89.26604750110265,-104.5792074094931,0.036395894738617915
V1_x_V8_disc_op_sub_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,18.0,42.27804878048781,9.219055350663433,-66.28356316119167,-66.28356316119167,-66.28356316119167,0.0,-7.243300221506843,51.399083137934255,63.97389133759223,-107.90542540771791,0.21547255944702529
V1_x_V8_disc_op_mul_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486.0,46.0,276.86341463414635,97.03990065971621,-40.27021540492006,-40.27021540492006,-40.27021540492006,0.0,-5.323532011707547,47.54021048181468,54.60667048598349,-99.90672761105728,0.21441760055602957
V1_x_V8_disc_op_div_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,2.8,10.951094921338823,9.39787764665948,-8.382716289265913,-8.382716289265913,-8.382716289265913,0.0,3.562008221250029,60.11224363267856,88.10825121591971,-106.04937236277162,0.06499173426171152
V1_x_V9_disc_op_sum_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,29.0,51.93658536585366,10.158302049820906,-78.87527254249653,-78.87527254249653,-78.87527254249653,0.0,2.8165812362150473,59.22533559223564,80.27898256010732,-106.01599494792558,0.07060548894084752
V1_x_V9_disc_op_sub_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,20.0,44.47317073170732,7.794025992128371,-78.8136730148762,-78.8136730148762,-78.8136730148762,0.0,-0.5393193120058337,79.22393088418298,228.30342041163894,-107.47638101306264,0.006450797640617469
V1_x_V9_disc_op_mul_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,726.0,28.0,190.49756097560976,237.92828647776685,-11.00265085223499,-11.00265085223499,-11.00265085223499,0.0,18.27869443539312,65.86678682778461,96.28334597260226,-103.68178331227983,0.03396820933013501
V1_x_V9_disc_op_div_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,2.8181818181818183,35.269179600886915,19.84603271755542,-21.046648372373127,-21.046648372373127,-21.046648372373127,0.0,4.261376708847596,59.975518680573956,85.17442733848723,-105.75856616160962,0.06935889798346784
V1_x_V10_disc_op_sum_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,29.0,50.517073170731706,8.583361739478514,-96.67873994809985,-96.67873994809985,-96.67873994809985,0.0,1.4069821825681834,58.60530361745736,81.238559054988,-106.40848544691275,0.06886246044192898
V1_x_V10_disc_op_sub_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,27.0,45.892682926829266,7.719357683499713,-80.36758084641951,-80.36758084641951,-80.36758084641951,0.0,-9.713930667903167,51.79055945594786,68.61677617933209,-106.2910050846353,0.02643391465878605
V1_x_V10_disc_op_mul_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572.0,28.0,114.98048780487805,110.58747606838976,-13.97209561820175,-13.97209561820175,-13.97209561820175,0.0,8.3462076996198,59.5024327065458,91.80025690101473,-104.04822563681958,0.044156827493599775
V1_x_V10_disc_op_div_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,4.5,34.76812374617253,17.610368450750222,-23.41994137807636,-23.41994137807636,-23.41994137807636,0.0,3.2957983446342953,59.75439799724857,84.52430450608765,-106.06647170747169,0.06678115843406586
V1_x_V11_disc_op_sum_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,29.0,52.28292682926829,9.967163219952939,-81.59158129730872,-81.59158129730872,-81.59158129730872,0.0,3.2957983446342953,59.75439799724857,84.52430450608765,-106.06647170747169,0.06678115843406586
V1_x_V11_disc_op_sub_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,21.0,44.12682926829268,7.793274911672209,-91.65886482073485,-91.65886482073485,-91.65886482073485,0.0,-2.35952235763905,57.10723395344345,75.81041130492062,-107.02217963601014,0.0626439218403075
V1_x_V11_disc_op_div_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,3.1,32.217275190933734,20.635944030333885,-18.18337278667709,-18.18337278667709,-18.18337278667709,0.0,3.081079305867262,59.66399129170507,84.51894762844884,-106.18829722871018,0.07150623161475386
V1_x_V12_disc_op_sum_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,29.0,49.27804878048781,7.923768264520082,-104.84270319960012,-104.84270319960012,-104.84270319960012,0.0,3.561739118219485,59.846629538296895,84.82564432343226,-105.99600945103563,0.04208104124417896
V1_x_V12_disc_op_sub_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,27.0,47.13170731707317,7.915235048029604,-77.4825985365089,-77.4825985365089,-77.4825985365089,0.0,-2.6237319864755895,50.83482725606132,58.312886316553424,-104.68193549468715,0.07711249450083023
V1_x_V12_disc_op_div_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,4.363636363636363,47.78876570583888,8.891330277382789,-83.39637345064456,-83.39637345064456,-83.39637345064456,0.0,3.587162979391471,59.85249573350428,85.35303218786711,-105.99873467561702,0.06826895719469588
V1_x_V13_disc_op_sum_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,29.0,49.795121951219514,8.123856804213858,-101.4313969172565,-101.4313969172565,-101.4313969172565,0.0,3.1430426251355903,59.67076922521579,84.06618514834143,-105.9942169359887,0.03608272735033662
V1_x_V13_disc_op_sub_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,27.0,46.614634146341466,8.240458221204657,-77.12032046710685,-77.12032046710685,-77.12032046710685,0.0,0.04594772688009659,53.583000570951306,69.82275917114177,-104.7586852653007,0.26840889162683945
V1_x_V13_disc_op_div_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,3.9,45.326219512195124,13.362840743031946,-46.141080149310824,-46.141080149310824,-46.141080149310824,0.0,2.85748470414329,59.65075700377677,83.52333238181265,-106.596733187905,0.050961055877385815
V1_x_V1_norm_op_sum_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,28.0,48.73658536585366,8.088652682057628,-101.31287718074026,-101.31287718074026,-101.31287718074026,0.0,3.1405969954171358,59.6535295557894,84.35137079679093,-105.92245763192544,0.06764092444591874
V1_x_V1_norm_op_sub_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,28.0,47.673170731707316,7.673849980413647,-90.26638457291784,-90.26638457291784,-90.26638457291784,0.0,-2.8552898119903904,56.27133602948899,80.55505026924557,-116.08377446511247,0.09180600517185433
V1_x_V1_norm_op_div_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.6666666666666,66.00000000000001,105.70372444703862,50.09956615064956,-27.565390935251664,-27.565390935251664,-27.565390935251664,0.0,3.2951783009955764,59.76090316361304,84.32925353606136,-106.07759812347932,0.044443810827373566
V1_x_V2_norm_op_sum_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,29.0,48.926829268292686,7.8987193895745476,-104.88314037658289,-104.88314037658289,-104.88314037658289,0.0,3.10185671860149,59.650957186769865,84.57580930134354,-106.06715550815,0.06618355420033052
V1_x_V2_norm_op_sub_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,27.0,47.482926829268294,7.889230153144234,-84.12708409167044,-84.12708409167044,-84.12708409167044,0.0,2.1260140509811345,57.157307233011636,89.29716734243983,-106.10528807537416,0.06183724822336579
V1_x_V2_norm_op_div_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,28.0,48.25675675675676,6.922653954367376,-115.82416211545765,-115.82416211545765,-115.82416211545765,0.0,3.064045429027068,59.64159776692731,84.24595222437387,-106.05242861149685,0.06580134237421267
V1_x_V3_norm_op_sum_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,28.333333333333332,48.855284552845525,7.93067390608557,-104.26548389148041,-104.26548389148041,-104.26548389148041,0.0,3.1924262039232434,59.70512390667942,84.35016577490687,-106.06468659699513,0.06434337200503928
V1_x_V3_norm_op_sub_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,27.666666666666668,47.554471544715454,7.8444835228143095,-85.533566998706,-85.533566998706,-85.533566998706,0.0,19.77207943931202,67.78155395866486,109.64951634843744,-104.24122864667207,0.08216141587391666
V1_x_V3_norm_op_div_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,31.0,88.69796954314721,43.63410945846443,-27.342397632626845,-27.342397632626845,-27.342397632626845,0.0,3.1143959142154176,59.67379494465828,84.3026638498547,-106.08545788562155,0.06466714310615103
V1_x_V4_norm_op_sum_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.41176470588235,28.313725490196077,48.55753228120517,7.92923089245605,-103.4910667047694,-103.4910667047694,-103.4910667047694,0.0,3.2957983446342953,59.75439799724857,84.52430450608765,-106.06647170747169,0.06678115843406586
V1_x_V4_norm_op_sub_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.58823529411765,27.686274509803923,47.85222381635581,7.836807820958017,-85.95032805140322,-85.95032805140322,-85.95032805140322,0.0,23.451951243602103,70.45898199001934,118.7580923028769,-103.90674883698449,0.04965454312242532
V1_x_V4_norm_op_div_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3060.000000000011,43.23913043478261,216.92749125790763,345.22922349599116,-8.73242772326634,-8.73242772326634,-8.73242772326634,0.0,3.153756314118693,59.70465620299616,84.23268615195019,-106.08217072750008,0.05185879586241431
V1_x_V5_norm_op_sum_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,28.230392156862745,48.60595408895265,7.889775900241389,-104.26603281419075,-104.26603281419075,-104.26603281419075,0.0,3.232699886487709,59.71439114899767,84.59160627186452,-106.11672490188084,0.06336836302834561
V1_x_V5_norm_op_sub_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,27.769607843137255,47.80380200860832,7.875506832380545,-72.12560399252376,-72.12560399252376,-72.12560399252376,0.0,3.791839638195687,55.940937417250254,84.84667171078246,-102.28468208431963,0.08078883145586002
V1_x_V5_norm_op_div_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.59574468085106,53.856,119.92302904118816,36.426716017886235,-45.79942671122526,-45.79942671122526,-45.79942671122526,0.0,3.850458937337106,60.0134264585412,86.14732427358797,-106.19373931079218,0.07016956338547753
V1_x_V6_norm_op_sum_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.9,28.9,49.09609756097559,7.883337437989925,-106.75136198351798,-106.75136198351798,-106.75136198351798,0.0,2.702506823646839,59.47831809225523,82.70139441202802,-106.00039540363356,0.033282554533881466
V1_x_V6_norm_op_sub_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.1,27.1,47.31365853658538,7.881271952592412,-86.2080955788397,-86.2080955788397,-86.2080955788397,0.0,-10.803874488303476,48.2803959795481,48.17577453395327,-109.13261996938073,0.2389348344641868
V1_x_V6_norm_op_div_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.33333333333333,31.11111111111111,52.97567716970702,8.479610020402781,-103.67466577047249,-103.67466577047249,-103.67466577047249,0.0,3.203576162159964,59.70910873230117,84.36321823827411,-106.06459559743631,0.06850732703729918
V1_x_V7_norm_op_sum_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.81818181818181,29.0,49.03946784922395,7.884027267166821,-105.78645243969635,-105.78645243969635,-105.78645243969635,0.0,2.8938987775700307,59.571214533109256,84.00876230650073,-106.11846455175989,0.050028933161885655
V1_x_V7_norm_op_sub_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.18181818181819,27.0,47.370288248337026,7.879141251371348,-85.44597174669583,-85.44597174669583,-85.44597174669583,0.0,-8.731362292955625,50.88212171159334,65.03325586541426,-108.91314017293057,0.25947897863115993
