feature_name,num_sources,num_numeric_sources,num_discrete_sources,discretizer_in_use,normalizer_in_use,group_in_use,binary_in_use,max_discrete_source_value,min_discrete_source_value,avg_discrete_source_value,std_discrete_source_value,max_chi_source_opattr_value,min_chi_source_opattr_value,avg_chi_source_opattr_value,std_chi_source_opattr_value,max_numeric_source_value,min_numeric_source_value,avg_numeric_source_value,std_numeric_source_value,max_ttest_source_opattr_value,min_ttest_source_opattr_value,avg_ttest_source_opattr_value,std_ttest_source_opattr_value,db5_avg_t,db5_std_t,db5_max_t,db5_min_t,feat_mutual_info
tau4_disc_x_thetad6_norm_op_mul,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5023287496811552,0.2894654217783625,81.26249046499143,81.26249046499143,81.26249046499143,0.0,52.190741290312374,27.963203891542747,123.73402778877687,3.967843256660158,0.028351154803558088
tau4_disc_x_tau1_norm_op_sum,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5014335298467337,0.2867698651610526,144.51708149124974,144.51708149124974,144.51708149124974,0.0,110.245463437798,44.224094064239054,143.14758827640185,9.593496829567597,0.0724439581296547
tau4_disc_x_tau1_norm_op_sub,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5014335298467337,0.2867698651610526,115.78453196340128,115.78453196340128,115.78453196340128,0.0,89.00108734382616,36.440031701286074,119.1180745019647,7.8599684464984,0.07055396304503084
tau4_disc_x_tau1_norm_op_mul,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5014335298467337,0.2867698651610526,81.15185443630398,81.15185443630398,81.15185443630398,0.0,50.701696007015784,25.261819616093472,79.1236765975625,3.965192078467573,0.031113989382066293
tau4_disc_x_tau2_norm_op_sum,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5030784513322378,0.29144613622689636,144.51708149124974,144.51708149124974,144.51708149124974,0.0,110.2420498697268,44.22486295336306,143.09623339892508,9.660803556816143,0.07226416174387248
tau4_disc_x_tau2_norm_op_sub,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5030784513322378,0.29144613622689636,115.68266205092083,115.68266205092083,115.68266205092083,0.0,88.97197861457654,36.42588449873893,119.1344886323254,7.805374188844018,0.06948355716266522
tau4_disc_x_tau2_norm_op_mul,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5030784513322378,0.29144613622689636,80.51356959041931,80.51356959041931,80.51356959041931,0.0,50.4243298202297,25.095622725117842,78.83474015313705,4.139833348985127,0.027220576326097794
tau4_disc_x_tau3_norm_op_sum,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.4998073446170925,0.2866030593793161,144.51708149124974,144.51708149124974,144.51708149124974,0.0,110.00057192988494,44.119762507644566,142.8735608751297,9.58976283943649,0.07379682355810908
tau4_disc_x_tau3_norm_op_sub,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.4998073446170925,0.2866030593793161,116.38177304614702,116.38177304614702,116.38177304614702,0.0,89.20659799152891,36.52794669161252,119.48526109202838,7.863536905591607,0.06860435415495135
tau4_disc_x_tau3_norm_op_mul,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.4998073446170925,0.2866030593793161,81.09087335062101,81.09087335062101,81.09087335062101,0.0,50.66832364111848,25.162899707601422,79.25714057103548,3.9803096392626514,0.024517808390934606
tau4_disc_x_tau4_norm_op_sum,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5014273339962312,0.28977657277447993,144.51708149124974,144.51708149124974,144.51708149124974,0.0,101.75005341606436,40.627708111270415,132.64484114447066,9.589049634816321,0.07419868537321037
tau4_disc_x_tau4_norm_op_sub,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5014273339962312,0.28977657277447993,147.66803795731389,147.66803795731389,147.66803795731389,0.0,97.90325806912226,40.190843552131774,130.26473453735647,7.863612090288938,0.06737208349056056
tau4_disc_x_tau4_norm_op_mul,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5014273339962312,0.28977657277447993,82.81523876622649,82.81523876622649,82.81523876622649,0.0,55.830213641532744,24.667553874572757,80.79769715651503,5.410591005249897,0.07365604061971255
tau4_disc_x_tau5_norm_op_sum,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.4934833058246751,0.2885264497364366,144.51708149124974,144.51708149124974,144.51708149124974,0.0,109.81205599747679,44.04970108315758,142.59550485303282,9.579000536356254,0.07005667992738597
tau4_disc_x_tau5_norm_op_sub,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.4934833058246751,0.2885264497364366,116.78359749883853,116.78359749883853,116.78359749883853,0.0,89.37457858072034,36.587551508048136,119.59933259869656,7.874327103012324,0.07186346152715817
tau4_disc_x_tau5_norm_op_mul,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.4934833058246751,0.2885264497364366,79.82528375584799,79.82528375584799,79.82528375584799,0.0,49.60373613584818,24.82268329091163,78.02666865486543,3.929325946269605,0.023913512733308398
tau4_disc_x_dm1_norm_op_sum,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.5068329254969204,0.2885944608965631,144.51708149124974,144.51708149124974,144.51708149124974,0.0,110.40133362150105,44.26798227623476,143.2576249861175,9.602271003571477,0.07163066122462994
tau4_disc_x_dm1_norm_op_sub,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.5068329254969204,0.2885944608965631,115.5515802590434,115.5515802590434,115.5515802590434,0.0,88.85019536400722,36.40438771486368,118.99276109711,7.8510876709698865,0.07214286134259666
tau4_disc_x_dm1_norm_op_mul,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.5068329254969204,0.2885944608965631,80.4862731037763,80.4862731037763,80.4862731037763,0.0,51.0291523157057,25.047320670842637,78.72185200634671,4.020252063583113,0.02296595889440577
tau4_disc_x_dm2_norm_op_sum,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5009110630793024,0.2874296126411345,144.51708149124974,144.51708149124974,144.51708149124974,0.0,110.00029151279152,44.10624710953329,142.65119162840355,9.591670010504021,0.0721933728910647
tau4_disc_x_dm2_norm_op_sub,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5009110630793024,0.2874296126411345,116.51119294015578,116.51119294015578,116.51119294015578,0.0,89.20382713120404,36.54604265770466,119.53176050275329,7.861627251860096,0.0698364551852046
tau4_disc_x_dm2_norm_op_mul,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5009110630793024,0.2874296126411345,80.94399096187377,80.94399096187377,80.94399096187377,0.0,50.97783044520334,25.063403334661427,78.82622351889952,4.003331073664393,0.02823159164756163
tau4_disc_x_dm3_norm_op_sum,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.507551532863557,0.2897654251238506,144.51708149124974,144.51708149124974,144.51708149124974,0.0,110.43207506717076,44.28359487882743,143.30398216221892,9.602162144618598,0.07207161471838026
tau4_disc_x_dm3_norm_op_sub,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.507551532863557,0.2897654251238506,115.45169515453618,115.45169515453618,115.45169515453618,0.0,88.81617964998566,36.38727983469764,118.94353849165692,7.850947641230516,0.07203446395180926
tau4_disc_x_dm3_norm_op_mul,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.507551532863557,0.2897654251238506,81.14181443687269,81.14181443687269,81.14181443687269,0.0,51.36349372952883,25.21315718763279,78.98546684575679,4.020575386433403,0.03424579632405656
tau4_disc_x_dm4_norm_op_sum,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5018177832934834,0.2878530672258454,144.51708149124974,144.51708149124974,144.51708149124974,0.0,110.0345777150593,44.12470315932758,142.88362027005633,9.59560114212946,0.07140883980995519
tau4_disc_x_dm4_norm_op_sub,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5018177832934834,0.2878530672258454,116.4457199618074,116.4457199618074,116.4457199618074,0.0,89.16966930878081,36.52749959285087,119.32949161296041,7.8581224390043065,0.0715627347346762
tau4_disc_x_dm4_norm_op_mul,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5018177832934834,0.2878530672258454,81.13430586656656,81.13430586656656,81.13430586656656,0.0,51.181972777191866,25.17409892906994,79.19009022502146,4.017815658481372,0.029123737329074785
tau4_disc_x_dm5_norm_op_sum,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.5001148685894706,0.28794464406178744,144.51708149124974,144.51708149124974,144.51708149124974,0.0,110.2011570326226,44.19225036750197,142.9926977971701,9.591678961124881,0.07270248725547639
tau4_disc_x_dm5_norm_op_sub,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.5001148685894706,0.28794464406178744,116.03490016345162,116.03490016345162,116.03490016345162,0.0,89.04175206813697,36.4751023697103,119.2442681706774,7.861866879433668,0.07012229940716262
tau4_disc_x_dm5_norm_op_mul,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.5001148685894706,0.28794464406178744,80.83736059882007,80.83736059882007,80.83736059882007,0.0,50.781897507323386,25.080176442273686,78.81980636350912,3.965795551710963,0.025357041852476035
tau4_disc_x_da1_norm_op_sum,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5035009057503985,0.2880688790793868,144.51708149124974,144.51708149124974,144.51708149124974,0.0,110.16600437998017,44.17262601509162,142.93987597774486,9.597426420084725,0.07358954492393796
tau4_disc_x_da1_norm_op_sub,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5035009057503985,0.2880688790793868,116.07133043825172,116.07133043825172,116.07133043825172,0.0,89.05584654900271,36.487340315364904,119.27431302806785,7.856100233129015,0.06940115413209615
tau4_disc_x_da1_norm_op_mul,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5035009057503985,0.2880688790793868,80.71879380486975,80.71879380486975,80.71879380486975,0.0,50.901473121348545,25.014365328106816,79.21286332445894,4.011109779099461,0.02767075674344846
tau4_disc_x_da2_norm_op_sum,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4976712947023743,0.2907345279298882,144.51708149124974,144.51708149124974,144.51708149124974,0.0,110.1706303976297,44.182655720528565,143.01253513677,9.585487658736357,0.06933169905829614
tau4_disc_x_da2_norm_op_sub,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4976712947023743,0.2907345279298882,116.0477387059004,116.0477387059004,116.0477387059004,0.0,89.0615549691992,36.479487473898146,119.21844790843741,7.867698884058125,0.07225280881640432
tau4_disc_x_da2_norm_op_mul,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4976712947023743,0.2907345279298882,80.0623199455872,80.0623199455872,80.0623199455872,0.0,50.183256158067856,24.89088108223415,77.96366392169462,3.932317944928165,0.02384542354825475
tau4_disc_x_da3_norm_op_sum,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.5000877584632369,0.2896734311167765,144.51708149124974,144.51708149124974,144.51708149124974,0.0,110.33924482317609,44.248883526121695,143.16421412231688,9.590618975630417,0.07124373909063009
tau4_disc_x_da3_norm_op_sub,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.5000877584632369,0.2896734311167765,115.66701033013354,115.66701033013354,115.66701033013354,0.0,88.92234239916814,36.42578467022609,119.09009736375165,7.862740207244576,0.0739802828690543
tau4_disc_x_da3_norm_op_mul,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.5000877584632369,0.2896734311167765,81.28623033831846,81.28623033831846,81.28623033831846,0.0,50.862676868941236,25.188404926255306,78.87070452226158,3.9398808126214337,0.026676026831805144
tau4_disc_x_da4_norm_op_sum,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5013581109546675,0.28981737038784333,144.51708149124974,144.51708149124974,144.51708149124974,0.0,110.38932830115925,44.267324506900415,143.2138530606876,9.592872696992147,0.07158991714574867
tau4_disc_x_da4_norm_op_sub,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5013581109546675,0.28981737038784333,115.54094846920798,115.54094846920798,115.54094846920798,0.0,88.876403747803,36.40920282533427,119.04290125780004,7.8604962540496155,0.07157465757008301
tau4_disc_x_da4_norm_op_mul,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5013581109546675,0.28981737038784333,80.69077689193526,80.69077689193526,80.69077689193526,0.0,50.6262816691854,25.036225105168537,78.53802384237684,3.949288667135628,0.022215649262549885
tau4_disc_x_da5_norm_op_sum,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.5005966637033235,0.29050449667900324,144.51708149124974,144.51708149124974,144.51708149124974,0.0,110.39180268456025,44.27238082723044,143.17802975685854,9.591099851463879,0.07280620779050684
tau4_disc_x_da5_norm_op_sub,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.5005966637033235,0.29050449667900324,115.55896158110824,115.55896158110824,115.55896158110824,0.0,88.87373665687733,36.40375703874859,119.07095657155901,7.8621854407013725,0.07194590036173919
tau4_disc_x_da5_norm_op_mul,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.5005966637033235,0.29050449667900324,80.06308705661088,80.06308705661088,80.06308705661088,0.0,50.30309838973426,24.93940341482816,78.18768324771062,3.9398188597169796,0.028879402493834482
tau4_disc_x_db1_norm_op_sum,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.5023455008434476,0.2880674306761214,144.51708149124974,144.51708149124974,144.51708149124974,0.0,110.29773867245972,44.23252058187333,143.0579067327994,9.594441870659418,0.07405464241829281
tau4_disc_x_db1_norm_op_sub,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.5023455008434476,0.2880674306761214,115.80616526601175,115.80616526601175,115.80616526601175,0.0,88.95425108948996,36.43893612789312,119.18024620754362,7.858906133271628,0.07031621069433608
tau4_disc_x_db1_norm_op_mul,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.5023455008434476,0.2880674306761214,81.21759863233648,81.21759863233648,81.21759863233648,0.0,51.07441484752193,25.196954356294693,79.51341926189569,3.978480426944038,0.030334119776023613
tau4_disc_x_db2_norm_op_sum,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.5036824077886625,0.2876429811473771,144.51708149124974,144.51708149124974,144.51708149124974,0.0,110.3308182436036,44.24665135900775,143.2288978205374,9.596705762811133,0.07407833229474602
tau4_disc_x_db2_norm_op_sub,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.5036824077886625,0.2876429811473771,115.77316284831603,115.77316284831603,115.77316284831603,0.0,88.92423575591529,36.426279126451874,119.0357329348614,7.856634350505501,0.0711169275158921
tau4_disc_x_db2_norm_op_mul,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.5036824077886625,0.2876429811473771,81.04687512384378,81.04687512384378,81.04687512384378,0.0,51.19487279887443,25.2216558604385,79.64910565023149,3.9910521429254446,0.034980852298735834
tau4_disc_x_db3_norm_op_sum,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4985847029014105,0.29020188271388525,144.51708149124974,144.51708149124974,144.51708149124974,0.0,110.34532329841178,44.256454064388606,143.18954217541798,9.589103525575233,0.07143038336208514
tau4_disc_x_db3_norm_op_sub,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4985847029014105,0.29020188271388525,115.71465582933835,115.71465582933835,115.71465582933835,0.0,88.9206045780579,36.419310519506205,119.071644351497,7.864449363970589,0.07060246982776236
tau4_disc_x_db3_norm_op_mul,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4985847029014105,0.29020188271388525,80.30984389061217,80.30984389061217,80.30984389061217,0.0,50.40131873623065,25.051529789090146,78.67134756694443,3.928697110218033,0.029913423800224655
tau4_disc_x_db4_norm_op_sum,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4993733993800555,0.2910824800942092,144.51708149124974,144.51708149124974,144.51708149124974,0.0,110.39555972007406,44.27620915686875,143.1972004646731,9.59016668901147,0.07120052210606138
tau4_disc_x_db4_norm_op_sub,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4993733993800555,0.2910824800942092,115.55657983056457,115.55657983056457,115.55657983056457,0.0,88.87270931662148,36.400518078448734,119.05612482253656,7.863330101187266,0.07319349702773405
tau4_disc_x_db4_norm_op_mul,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4993733993800555,0.2910824800942092,80.13682329277776,80.13682329277776,80.13682329277776,0.0,50.31452029989982,24.996160889918862,77.95619051819654,3.929969318928937,0.025761280411665307
tau4_disc_x_db5_norm_op_sum,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.5035384939082638,0.28709693101835576,144.51708149124974,144.51708149124974,144.51708149124974,0.0,110.33348295178435,44.24882053064141,143.082851593181,9.597435095578911,0.073617014188044
tau4_disc_x_db5_norm_op_sub,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.5035384939082638,0.28709693101835576,115.77367822591529,115.77367822591529,115.77367822591529,0.0,88.92537669908342,36.42540749500744,119.16128693080566,7.856083629476512,0.07140533052598834
tau4_disc_x_db5_norm_op_mul,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.5035384939082638,0.28709693101835576,81.179799211305,81.179799211305,81.179799211305,0.0,51.25779682135935,25.26899172611351,79.1399956407277,3.9930322406263548,0.026622290167054623
tau5_disc_x_tau4_norm_op_mul,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5014273339962312,0.28977657277447993,79.90774802646216,79.90774802646216,79.90774802646216,0.0,49.87120198193182,24.92652945346559,78.29860687580454,3.9368669266556955,0.028057262063615925
dm1_disc_x_tau4_norm_op_mul,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5014273339962312,0.28977657277447993,80.68413336590193,80.68413336590193,80.68413336590193,0.0,50.90973925911403,25.020428167267543,78.62752736441166,4.016932525577783,0.027889387048281342
dm2_disc_x_tau4_norm_op_sum,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5014273339962312,0.28977657277447993,145.74610653449025,145.74610653449025,145.74610653449025,0.0,111.83651757389626,45.12337799328646,156.29084286088684,9.576488406806446,0.006517616876325263
dm2_disc_x_tau4_norm_op_mul,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5014273339962312,0.28977657277447993,81.00897549418431,81.00897549418431,81.00897549418431,0.0,50.965383094367674,25.081883792783074,78.88108359371661,3.9999921027111838,0.03269912431864853
dm3_disc_x_tau4_norm_op_sum,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5014273339962312,0.28977657277447993,146.3210468091255,146.3210468091255,146.3210468091255,0.0,112.9275431901516,45.54940322890615,157.3871866030556,9.689993815226083,0.006890402945471274
dm3_disc_x_tau4_norm_op_mul,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5014273339962312,0.28977657277447993,81.37834376225805,81.37834376225805,81.37834376225805,0.0,51.3078118920879,25.212796506864137,79.00719203371153,4.017862418697394,0.039462485917072535
dm4_disc_x_tau4_norm_op_sub,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5014273339962312,0.28977657277447993,117.6749994892613,117.6749994892613,117.6749994892613,0.0,91.11570755197387,37.46067184284992,123.57468727217889,7.884136632398204,0.007441048218360238
dm4_disc_x_tau4_norm_op_mul,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5014273339962312,0.28977657277447993,81.45032290974609,81.45032290974609,81.45032290974609,0.0,51.248109030864384,25.21850427719291,79.34892781961203,4.0170931101645095,0.03243348893565423
dm5_disc_x_tau4_norm_op_mul,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5014273339962312,0.28977657277447993,81.09060902104147,81.09060902104147,81.09060902104147,0.0,50.81220081649457,25.11181638149918,78.88451827433121,3.9643753624312503,0.029634228891911373
da1_disc_x_tau4_norm_op_sum,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5014273339962312,0.28977657277447993,145.92965241047116,145.92965241047116,145.92965241047116,0.0,112.07471232604131,45.20097918237112,156.6084923653692,9.63087585807794,0.0067134296222570835
da1_disc_x_tau4_norm_op_mul,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5014273339962312,0.28977657277447993,80.78213653506813,80.78213653506813,80.78213653506813,0.0,50.83017930257361,25.00605588862927,79.02837463384176,4.008108722010775,0.03141929091606713
da2_disc_x_tau4_norm_op_sum,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5014273339962312,0.28977657277447993,143.27937881752203,143.27937881752203,143.27937881752203,0.0,110.37982451267011,44.56619233074753,154.31174971215646,9.510627352079174,0.00532951108339595
da2_disc_x_tau4_norm_op_mul,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5014273339962312,0.28977657277447993,80.04314577293934,80.04314577293934,80.04314577293934,0.0,50.1850385705931,24.915759885313285,78.10889665688865,3.928601812277988,0.02854674105010364
da3_disc_x_tau4_norm_op_mul,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5014273339962312,0.28977657277447993,81.49198887798062,81.49198887798062,81.49198887798062,0.0,50.95081442642952,25.240040017855264,79.03058635997182,3.9420713896856516,0.030423934025131962
da4_disc_x_tau4_norm_op_mul,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5014273339962312,0.28977657277447993,80.70419784302224,80.70419784302224,80.70419784302224,0.0,50.59395017296667,25.040693518734276,78.69091001566828,3.9487735033175886,0.02544112075094047
da5_disc_x_tau4_norm_op_sum,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5014273339962312,0.28977657277447993,144.2544076566318,144.2544076566318,144.2544076566318,0.0,111.38696022163214,44.95720634738064,155.47448628410638,9.573638859151396,0.006230907982085484
da5_disc_x_tau4_norm_op_mul,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5014273339962312,0.28977657277447993,80.11879921238045,80.11879921238045,80.11879921238045,0.0,50.42526472788163,24.99859198066908,78.40014988675398,3.94532117273073,0.03283468563110565
db1_disc_x_tau4_norm_op_mul,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5014273339962312,0.28977657277447993,81.18571155912801,81.18571155912801,81.18571155912801,0.0,51.02918221847651,25.177545097973578,79.40491756922191,3.9841096559616234,0.03325067806870773
db2_disc_x_tau4_norm_op_mul,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5014273339962312,0.28977657277447993,81.49662691925379,81.49662691925379,81.49662691925379,0.0,51.23800176068624,25.25820408381304,79.76127871597848,3.991650932426615,0.038535495450636975
db3_disc_x_tau4_norm_op_mul,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5014273339962312,0.28977657277447993,80.41406283236448,80.41406283236448,80.41406283236448,0.0,50.496779360269585,25.08605600819706,78.81042311851382,3.9368764704715695,0.03310709134199158
db4_disc_x_tau4_norm_op_sub,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5014273339962312,0.28977657277447993,114.90525231472316,114.90525231472316,114.90525231472316,0.0,89.5120966048844,36.786363040211775,121.00655463818185,7.829986890555467,0.006200451925697999
db4_disc_x_tau4_norm_op_mul,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5014273339962312,0.28977657277447993,80.24366492542397,80.24366492542397,80.24366492542397,0.0,50.3752664291621,25.022015645948844,78.10888536602941,3.9348504356745884,0.02967693016586279
db5_disc_x_tau4_norm_op_mul,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5014273339962312,0.28977657277447993,81.29425862410824,81.29425862410824,81.29425862410824,0.0,51.103868106494915,25.20484536228908,78.93202068728003,3.9951202757725484,0.030496569965570014
