feature_name,num_sources,num_numeric_sources,num_discrete_sources,discretizer_in_use,normalizer_in_use,group_in_use,binary_in_use,max_discrete_source_value,min_discrete_source_value,avg_discrete_source_value,std_discrete_source_value,max_chi_source_opattr_value,min_chi_source_opattr_value,avg_chi_source_opattr_value,std_chi_source_opattr_value,max_numeric_source_value,min_numeric_source_value,avg_numeric_source_value,std_numeric_source_value,max_ttest_source_opattr_value,min_ttest_source_opattr_value,avg_ttest_source_opattr_value,std_ttest_source_opattr_value,tau2_avg_t,tau2_std_t,tau2_max_t,tau2_min_t,feat_mutual_info
thetad3_group_by_thetad3_disc_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8847459999999998,-1.883916,-0.17833152249738404,1.0871093260678697,240.2693862747902,240.2693862747902,240.2693862747902,0.0,149.88783959451843,31.00198121288976,231.4265471147735,135.39093912302738,0.0015749565957381263
tau1_group_by_thetad3_disc_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5226770000000001,-0.599783,-0.5982327465992326,0.0018676505947645228,924.3452726499298,924.3452726499298,924.3452726499298,0.0,103.02255489052628,58.74240326991688,206.68119831380602,67.49542747209881,0.0001704147284241127
tau2_group_by_thetad3_disc_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.567366,-0.599707,-0.5987132549703523,0.015418715120622605,1038.8416312782883,1038.8416312782883,1038.8416312782883,0.0,103.02255489052628,58.74240326991688,206.68119831380602,67.49542747209881,0.0001704147284241127
theta1_norm_group_by_thetad3_disc_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.778902782995142,0.0,0.0013647947416321193,0.01035553009007962,621.9503789996633,621.9503789996633,621.9503789996633,0.0,103.02255489052628,58.74240326991688,206.68119831380602,67.49542747209881,0.0001704147284241127
theta2_norm_group_by_thetad3_disc_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4768743351432746,0.0,0.0011612254853465578,0.00634291506052466,602.381465652335,602.381465652335,602.381465652335,0.0,103.02255489052628,58.74240326991688,206.68119831380602,67.49542747209881,0.0001704147284241127
theta3_norm_group_by_thetad3_disc_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7557700787384862,0.0,0.0011627469953849447,0.010041258572287213,620.5388682188251,620.5388682188251,620.5388682188251,0.0,103.02255489052628,58.74240326991688,206.68119831380602,67.49542747209881,0.0001704147284241127
thetad1_norm_group_by_thetad3_disc_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416534577688879,0.0,0.0013335056012346244,0.0015090755305727762,575.924840856524,575.924840856524,575.924840856524,0.0,103.02255489052628,58.74240326991688,206.68119831380602,67.49542747209881,0.0001704147284241127
thetad2_norm_group_by_thetad3_disc_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44848682247585203,0.0,0.0013145097447503573,0.006001206824989731,600.482392729608,600.482392729608,600.482392729608,0.0,103.02255489052628,58.74240326991688,206.68119831380602,67.49542747209881,0.0001704147284241127
thetad3_norm_group_by_thetad3_disc_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4525702961694671,0.2884602880459616,147.93801022011357,147.93801022011357,147.93801022011357,0.0,149.88783959451843,31.00198121288976,231.4265471147735,135.39093912302738,0.0015749565957381263
tau1_norm_group_by_thetad3_disc_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0642690320720023,0.0,0.0012921599555630288,0.0015567153784947446,577.2663085354578,577.2663085354578,577.2663085354578,0.0,103.02255489052628,58.74240326991688,206.68119831380602,67.49542747209881,0.0001704147284241127
tau2_norm_group_by_thetad3_disc_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9728697194692648,0.0,0.0008283838699184508,0.012853010097891587,635.7228282215195,635.7228282215195,635.7228282215195,0.0,103.02255489052628,58.74240326991688,206.68119831380602,67.49542747209881,0.0001704147284241127
theta1_group_by_thetad3_disc_and_max_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8847349999999998,1.051317,1.880952315312173,0.011541584850282949,2005.3422396512901,2005.3422396512901,2005.3422396512901,0.0,913.2208125331834,417.73572440597724,1646.997770299955,662.2043533823271,0.00017041472842411267
theta2_group_by_thetad3_disc_and_max_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8833060000000001,-0.087198,1.8750955068015347,0.02641801623549431,1981.4914247812733,1981.4914247812733,1981.4914247812733,0.0,913.5226283746103,401.52507430451834,1611.4147064367994,671.6503783075422,0.00017041472842411267
theta3_group_by_thetad3_disc_and_max_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8847369999999999,0.964189,1.879148838332752,0.013154540292558067,1965.058601077294,1965.058601077294,1965.058601077294,0.0,911.05071702188,409.7866457892925,1627.9343309532744,666.0899427408651,0.00017041472842411267
thetad1_group_by_thetad3_disc_and_max_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.884923,-1.7276169999999997,1.8784009569236133,0.04776961693416314,2013.9141243853946,2013.9141243853946,2013.9141243853946,0.0,913.5226283746103,401.52507430451834,1611.4147064367994,671.6503783075422,0.00017041472842411267
thetad2_group_by_thetad3_disc_and_max_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8823869999999998,-0.195258,1.8782699415765611,0.027665783773930034,1992.796682018629,1992.796682018629,1992.796682018629,0.0,911.05071702188,409.7866457892925,1627.9343309532744,666.0899427408651,0.00017041472842411267
thetad3_group_by_thetad3_disc_and_max_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8847459999999998,-1.508363,0.19722126787582842,1.087094979062818,224.4414848761315,224.4414848761315,224.4414848761315,0.0,149.88783959451843,31.00198121288976,231.4265471147735,135.39093912302738,0.0015749565957381263
tau1_group_by_thetad3_disc_and_max_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.599955,-0.5226770000000001,0.5979191449250087,0.014880825286228647,2264.0300828149025,2264.0300828149025,2264.0300828149025,0.0,916.7186688791522,397.7307292692123,1620.8187208259576,669.9993856073282,0.00017041472842411267
tau2_group_by_thetad3_disc_and_max_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.599912,0.567366,0.5971157582839205,0.0022014295957190864,849.4215194536341,849.4215194536341,849.4215194536341,0.0,603.1417587393796,130.53178803529383,829.2187327445457,493.9606702699385,0.00037121925821939194
theta1_norm_group_by_thetad3_disc_and_max_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.778902782995142,0.9989964926876004,0.0030618636629194383,2194.520226926206,2194.520226926206,2194.520226926206,0.0,913.2208125331834,417.73572440597724,1646.997770299955,662.2043533823271,0.00017041472842411267
theta2_norm_group_by_thetad3_disc_and_max_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4768743351432746,0.9978202938368819,0.00701340484839854,2138.283172355566,2138.283172355566,2138.283172355566,0.0,913.5226283746103,401.52507430451834,1611.4147064367994,671.6503783075422,0.00017041472842411267
theta3_norm_group_by_thetad3_disc_and_max_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7557700787384862,0.998517408886893,0.003490021530526244,2146.2042106821345,2146.2042106821345,2146.2042106821345,0.0,911.05071702188,409.7866457892925,1627.9343309532744,666.0899427408651,0.00017041472842411267
thetad1_norm_group_by_thetad3_disc_and_max_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0416534577688879,0.9982698108725337,0.012672481747623567,2150.2646080944314,2150.2646080944314,2150.2646080944314,0.0,913.5226283746103,401.52507430451834,1611.4147064367994,671.6503783075422,0.00017041472842411267
thetad2_norm_group_by_thetad3_disc_and_max_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.44848682247585203,0.9989071222594991,0.0073439130928797626,2154.9806736684714,2154.9806736684714,2154.9806736684714,0.0,911.05071702188,409.7866457892925,1627.9343309532744,666.0899427408651,0.00017041472842411267
thetad3_norm_group_by_thetad3_disc_and_max_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09965154741921672,0.55222178796502,0.2884564811232257,145.03072875465858,145.03072875465858,145.03072875465858,0.0,149.88783959451843,31.00198121288976,231.4265471147735,135.39093912302738,0.0015749565957381263
tau1_norm_group_by_thetad3_disc_and_max_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0642690320720023,0.9983030836107625,0.012403395813276437,2162.352048382075,2162.352048382075,2162.352048382075,0.0,916.7186688791522,397.7307292692123,1620.8187208259576,669.9993856073282,0.00017041472842411267
tau2_norm_group_by_thetad3_disc_and_max_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9728697194692648,0.9976690584960063,0.0018351073096700514,811.2462277878521,811.2462277878521,811.2462277878521,0.0,603.1417587393796,130.53178803529383,829.2187327445457,493.9606702699385,0.00037121925821939194
theta1_group_by_tau1_disc_and_mean_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10622546299483655,-1.462842,0.014966808161841653,0.053729102513489835,1788.8079192809614,1788.8079192809614,1788.8079192809614,0.0,786.9251268518788,259.26282847230067,1290.9415647013002,631.5621423741479,0.00017048335666603845
theta2_group_by_tau1_disc_and_mean_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.381765,-0.026762567753001745,0.019110278165329606,0.03596411257729728,629.3188780288928,629.3188780288928,629.3188780288928,0.0,103.19527221658598,58.927739018733824,205.72723091161194,67.63818107541474,0.0001704147284241127
theta3_group_by_tau1_disc_and_mean_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.678404,-0.031506783739837424,0.005012923787931637,0.032499111643985557,284.23176535250303,284.23176535250303,284.23176535250303,0.0,95.28934130368391,39.225687025656256,177.36197758571257,71.55911028248697,0.00025309397837154727
thetad1_group_by_tau1_disc_and_mean_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7232299999999998,-0.05995106174957116,-0.018445002267178264,0.04184952624773332,674.5530369839115,674.5530369839115,674.5530369839115,0.0,103.19527221658598,58.927739018733824,205.72723091161194,67.63818107541474,0.0001704147284241127
thetad2_group_by_tau1_disc_and_mean_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8665349999999998,-0.08323860496183214,-0.023741322462504377,0.04090966815923146,694.0125288416165,694.0125288416165,694.0125288416165,0.0,103.19527221658598,58.927739018733824,205.72723091161194,67.63818107541474,0.0001704147284241127
thetad3_group_by_tau1_disc_and_mean_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4168290000000001,-0.06816153368794323,0.010907134635507505,0.043928703349237756,272.8544109633023,272.8544109633023,272.8544109633023,0.0,99.53292250345567,45.0534813095496,179.54434923421596,72.0637166802053,0.00017048335666603845
tau1_group_by_tau1_disc_and_mean_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.599955,-0.5418089904580153,0.004016043948378087,0.34395318950362513,166.46547971358262,166.46547971358262,166.46547971358262,0.0,141.77161823430714,9.736945244753281,166.4499466952374,135.89660858149196,0.0014306382682329653
tau2_group_by_tau1_disc_and_mean_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018546991423670674,-0.16417,-0.004202044645971397,0.014496915402722833,654.1922559345059,654.1922559345059,654.1922559345059,0.0,489.8629520793917,63.98260896629167,622.1538071275661,451.1672803619876,0.0007706846207514097
theta1_norm_group_by_tau1_disc_and_mean_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5281797260817024,0.11192227860512799,0.5039697442824344,0.014253777861650937,1575.9695389953263,1575.9695389953263,1575.9695389953263,0.0,786.9251268518788,259.26282847230067,1290.9415647013002,631.5621423741479,0.00017048335666603845
theta2_norm_group_by_tau1_disc_and_mean_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8668518464931272,0.49291861908033613,0.5050968552168253,0.009547684401036703,294.8467725677577,294.8467725677577,294.8467725677577,0.0,103.19527221658598,58.927739018733824,205.72723091161194,67.63818107541474,0.0001704147284241127
theta3_norm_group_by_tau1_disc_and_mean_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6799486679617297,0.4916027535547898,0.5012917706337474,0.008622315705296901,144.8818699128484,144.8818699128484,144.8818699128484,0.0,95.28934130368391,39.225687025656256,177.36197758571257,71.55911028248697,0.00025309397837154727
thetad1_norm_group_by_tau1_disc_and_mean_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9571055469412173,0.48405738561990175,0.49506825016025013,0.011101980538215598,303.78162569416736,303.78162569416736,303.78162569416736,0.0,103.19527221658598,58.927739018733824,205.72723091161194,67.63818107541474,0.0001704147284241127
thetad2_norm_group_by_tau1_disc_and_mean_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9957920689578286,0.4782224955585166,0.4940161154142939,0.010859516942478869,305.7954422197891,305.7954422197891,305.7954422197891,0.0,103.19527221658598,58.927739018733824,205.72723091161194,67.63818107541474,0.0001704147284241127
thetad3_norm_group_by_tau1_disc_and_mean_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8758400196143884,0.4818034799385184,0.5027840476634698,0.011656312863620594,140.823386269368,140.823386269368,140.823386269368,0.0,99.53292250345567,45.0534813095496,179.54434923421596,72.0637166802053,0.00017048335666603845
tau1_norm_group_by_tau1_disc_and_mean_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.048322224970772515,0.5032757518294644,0.28669025195803177,148.0533326901512,148.0533326901512,148.0533326901512,0.0,141.77161823430714,9.736945244753281,166.4499466952374,135.89660858149196,0.0014306382682329653
tau2_norm_group_by_tau1_disc_and_mean_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5153752911746734,0.3630627724302466,0.4964117401892006,0.01208459969600588,617.304122495728,617.304122495728,617.304122495728,0.0,489.8629520793917,63.98260896629167,622.1538071275661,451.1672803619876,0.0007706846207514097
theta1_group_by_tau1_disc_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.462842,-1.884729,-1.8810629625043602,0.006585025281470859,1724.4719059550457,1724.4719059550457,1724.4719059550457,0.0,103.19527221658598,58.927739018733824,205.72723091161194,67.63818107541474,0.0001704147284241127
theta2_group_by_tau1_disc_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.381765,-1.8834830000000002,-1.8775100899895363,0.04345679627088242,2443.9658847323794,2443.9658847323794,2443.9658847323794,0.0,103.19527221658598,58.927739018733824,205.72723091161194,67.63818107541474,0.0001704147284241127
theta3_group_by_tau1_disc_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.678404,-1.8844490000000003,-1.8779730308685036,0.03449335288585189,2212.741132438311,2212.741132438311,2212.741132438311,0.0,103.19527221658598,58.927739018733824,205.72723091161194,67.63818107541474,0.0001704147284241127
thetad1_group_by_tau1_disc_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7232299999999998,-1.8846319999999999,-1.8799092317753747,0.04810830667333247,2574.3197214044653,2574.3197214044653,2574.3197214044653,0.0,103.19527221658598,58.927739018733824,205.72723091161194,67.63818107541474,0.0001704147284241127
thetad2_group_by_tau1_disc_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8665349999999998,-1.884785,-1.879011642483432,0.04957897152710588,2639.18826161318,2639.18826161318,2639.18826161318,0.0,103.19527221658598,58.927739018733824,205.72723091161194,67.63818107541474,0.0001704147284241127
thetad3_group_by_tau1_disc_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4168290000000001,-1.883916,-1.8763425645273804,0.04397548034697752,2454.2401441965253,2454.2401441965253,2454.2401441965253,0.0,103.19527221658598,58.927739018733824,205.72723091161194,67.63818107541474,0.0001704147284241127
tau1_group_by_tau1_disc_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.599955,-0.599783,-0.05610489204743634,0.3429027186223653,168.20647537755684,168.20647537755684,168.20647537755684,0.0,141.77161823430714,9.736945244753281,166.4499466952374,135.89660858149196,0.0014306382682329653
tau2_group_by_tau1_disc_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16417,-0.599707,-0.5978071829438437,0.006201071826369661,958.5957315961582,958.5957315961582,958.5957315961582,0.0,103.19527221658598,58.927739018733824,205.72723091161194,67.63818107541474,0.0001704147284241127
theta1_norm_group_by_tau1_disc_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11192227860512799,0.0,0.0009725620129652999,0.0017469394273219912,580.2662731878735,580.2662731878735,580.2662731878735,0.0,103.19527221658598,58.927739018733824,205.72723091161194,67.63818107541474,0.0001704147284241127
theta2_norm_group_by_tau1_disc_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8668518464931272,0.0,0.0015856768219468193,0.011536827858125957,627.7696460914402,627.7696460914402,627.7696460914402,0.0,103.19527221658598,58.927739018733824,205.72723091161194,67.63818107541474,0.0001704147284241127
theta3_norm_group_by_tau1_disc_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6799486679617297,0.0,0.0017181346666087568,0.009151406400706117,615.0717008951071,615.0717008951071,615.0717008951071,0.0,103.19527221658598,58.927739018733824,205.72723091161194,67.63818107541474,0.0001704147284241127
thetad1_norm_group_by_tau1_disc_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9571055469412173,0.0,0.0012528715523781868,0.012762330480211184,634.2462009245336,634.2462009245336,634.2462009245336,0.0,103.19527221658598,58.927739018733824,205.72723091161194,67.63818107541474,0.0001704147284241127
thetad2_norm_group_by_tau1_disc_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9957920689578286,0.0,0.0015325441781176591,0.013160793169811703,636.8344485271314,636.8344485271314,636.8344485271314,0.0,103.19527221658598,58.927739018733824,205.72723091161194,67.63818107541474,0.0001704147284241127
thetad3_norm_group_by_tau1_disc_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8758400196143884,0.0,0.002009582040686967,0.011668724960470722,628.0824462896848,628.0824462896848,628.0824462896848,0.0,103.19527221658598,58.927739018733824,205.72723091161194,67.63818107541474,0.0001704147284241127
tau1_norm_group_by_tau1_disc_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.45316403077385536,0.2858146683879024,149.4785075348787,149.4785075348787,149.4785075348787,0.0,141.77161823430714,9.736945244753281,166.4499466952374,135.89660858149196,0.0014306382682329653
tau2_norm_group_by_tau1_disc_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3630627724302466,0.0,0.0015836836997048576,0.005169201076649891,594.9316736525969,594.9316736525969,594.9316736525969,0.0,103.19527221658598,58.927739018733824,205.72723091161194,67.63818107541474,0.0001704147284241127
theta1_group_by_tau1_disc_and_max_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8847349999999998,-1.462842,1.8777951374258808,0.045419974392481674,2062.53780312722,2062.53780312722,2062.53780312722,0.0,960.4652497612776,507.21568074396964,2024.5829313469826,667.754741767552,0.00017041472842411267
theta2_group_by_tau1_disc_and_max_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8833060000000001,1.381765,1.8738698643181024,0.009339126842617437,1946.4149174881384,1946.4149174881384,1946.4149174881384,0.0,892.9165910084513,384.98039259007834,1627.3620530129424,665.2004074761031,0.00017041472842411267
theta3_group_by_tau1_disc_and_max_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8847369999999999,0.678404,1.8774051946285313,0.016972888240004154,2018.0756970785187,2018.0756970785187,2018.0756970785187,0.0,905.912912279328,401.1937398439648,1620.631670235293,669.5433536440886,0.00017041472842411267
thetad1_group_by_tau1_disc_and_max_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.884923,1.7232299999999998,1.8771786376002793,0.007193515233083471,1317.7074916976449,1317.7074916976449,1317.7074916976449,0.0,775.9560330811485,245.96510191813528,1285.782157961377,629.8641011234415,0.00042385954105755646
thetad2_group_by_tau1_disc_and_max_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8823869999999998,1.857735,1.8765131693407744,0.007513474351124342,159.37727719331434,159.37727719331434,159.37727719331434,0.0,197.60869983745806,6.531985680286024,211.33313625052662,193.27534668866113,0.0006006633556633962
thetad3_group_by_tau1_disc_and_max_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8847459999999998,1.4168290000000001,1.8783688320544125,0.01000393597332401,2017.9439939018057,2017.9439939018057,2017.9439939018057,0.0,880.7319941425073,364.60624075615857,1645.6874145519473,669.3487741440551,0.00017041472842411267
tau1_group_by_tau1_disc_and_max_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.599955,-0.479872,0.06349136832926405,0.3427459318817645,164.59482125221268,164.59482125221268,164.59482125221268,0.0,141.77161823430714,9.736945244753281,166.4499466952374,135.89660858149196,0.0014306382682329653
tau2_group_by_tau1_disc_and_max_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.599912,-0.16417,0.5971806398674573,0.010255748356481333,2242.629935245638,2242.629935245638,2242.629935245638,0.0,892.9165910084513,384.98039259007834,1627.3620530129424,665.2004074761031,0.00017041472842411267
theta1_norm_group_by_tau1_disc_and_max_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.11192227860512799,0.9981589258912889,0.012049451697239094,2202.9778862387016,2202.9778862387016,2202.9778862387016,0.0,960.4652497612776,507.21568074396964,2024.5829313469826,667.754741767552,0.00017041472842411267
theta2_norm_group_by_tau1_disc_and_max_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8668518464931272,0.9974949125948128,0.0024793336825124535,2128.330991986125,2128.330991986125,2128.330991986125,0.0,892.9165910084513,384.98039259007834,1627.3620530129424,665.2004074761031,0.00017041472842411267
theta3_norm_group_by_tau1_disc_and_max_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6799486679617297,0.9980548040421808,0.004503064651095532,2193.882293752327,2193.882293752327,2193.882293752327,0.0,905.912912279328,401.1937398439648,1620.631670235293,669.5433536440886,0.00017041472842411267
thetad1_norm_group_by_tau1_disc_and_max_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9571055469412173,0.997945549965521,0.00190831947884656,1447.8347343922353,1447.8347343922353,1447.8347343922353,0.0,775.9560330811485,245.96510191813528,1285.782157961377,629.8641011234415,0.00042385954105755646
thetad2_norm_group_by_tau1_disc_and_max_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.9934560991640415,0.9984407851143444,0.0019944601284795,181.57596965360395,181.57596965360395,181.57596965360395,0.0,197.60869983745806,6.531985680286024,211.33313625052662,193.27534668866113,0.0006006633556633962
thetad3_norm_group_by_tau1_disc_and_max_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8758400196143884,0.998307842957106,0.002654506021851781,2213.015343438505,2213.015343438505,2213.015343438505,0.0,880.7319941425073,364.60624075615857,1645.6874145519473,669.3487741440551,0.00017041472842411267
tau1_norm_group_by_tau1_disc_and_max_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09994765523806026,0.5528493457148678,0.2856839842380291,146.53591045852204,146.53591045852204,146.53591045852204,0.0,141.77161823430714,9.736945244753281,166.4499466952374,135.89660858149196,0.0014306382682329653
tau2_norm_group_by_tau1_disc_and_max_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3630627724302466,0.9977231436543246,0.008549171325630326,2143.3412865672,2143.3412865672,2143.3412865672,0.0,892.9165910084513,384.98039259007834,1627.3620530129424,665.2004074761031,0.00017041472842411267
theta1_group_by_tau2_disc_and_mean_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07216998230088499,-1.548074,0.014966808161841625,0.04398901368130336,2558.630434962371,2558.630434962371,2558.630434962371,0.0,886.3568998655677,371.0378949811191,1612.7169813821683,666.1859310902164,0.00017041472842411267
theta2_group_by_tau2_disc_and_mean_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44305,-0.05549309166666665,0.019110278165329616,0.04710363962105334,613.8865804837505,613.8865804837505,613.8865804837505,0.0,103.11959220266601,58.97219268129873,206.7676321737205,67.64415644200092,0.0001704147284241127
theta3_group_by_tau2_disc_and_mean_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.507367,-0.06682257039711191,0.005012923787931625,0.043813408251445085,635.198358188186,635.198358188186,635.198358188186,0.0,103.11959220266601,58.97219268129873,206.7676321737205,67.64415644200092,0.0001704147284241127
